year,station,annual_entries_exits,daily_avg_passengers
2015,739,17808.0,48.78904109589041
2015,740,13705.0,37.54794520547945
2015,777,43911.0,120.30410958904109
2015,741,123265.0,337.71232876712327
2015,742,28757.0,78.78630136986301
2015,743,4635.0,12.698630136986301
2015,745,35076.0,96.0986301369863
2015,746,7327.0,20.073972602739726
2015,747,147259.0,403.44931506849315
2015,748,3166.0,8.673972602739726
2015,751,8683.0,23.78904109589041
2015,752,21679.0,59.394520547945206
2015,753,2769.0,7.586301369863014
2015,755,8318.0,22.78904109589041
2015,756,2742.0,7.512328767123288
2015,757,5947.0,16.293150684931508
2015,758,18346.0,50.26301369863014
2015,759,2189.0,5.997260273972603
2015,760,8456.0,23.167123287671235
2015,762,2523.0,6.912328767123288
2015,754,6864.0,18.805479452054794
2015,761,37844.0,103.68219178082192
2015,764,12436.0,34.07123287671233
2015,763,19379.0,53.09315068493151
2015,765,14170.0,38.821917808219176
2015,766,7419.0,20.326027397260273
2015,767,25442.0,69.7041095890411
2015,768,3293.0,9.021917808219179
2015,770,20281.0,55.56438356164384
2015,599,5457.0,14.95068493150685
2015,769,9637.0,26.4027397260274
2015,771,4795.0,13.136986301369863
2014,Nan,253.0,0.6931506849315069
2014,500,9418.0,25.802739726027397
2014,502,12967.0,35.52602739726027
2014,503,18545.0,50.80821917808219
2014,505,5092.0,13.95068493150685
2014,506,4543.0,12.446575342465753
2014,507,30145.0,82.58904109589041
2014,508,13971.0,38.276712328767125
2014,509,7047.0,19.306849315068494
2014,510,4048.0,11.09041095890411
2014,511,50724.0,138.96986301369864
2014,512,21127.0,57.88219178082192
2014,513,95637.0,262.0191780821918
2014,501,20069.0,54.983561643835614
2014,514,23987.0,65.71780821917808
2014,515,2150.0,5.890410958904109
2014,516,11854.0,32.47671232876712
2014,517,7762.0,21.265753424657536
2014,518,5359.0,14.682191780821919
2014,519,9026.0,24.72876712328767
2014,787,14340.0,39.28767123287671
2014,520,23877.0,65.41643835616438
2014,521,22294.0,61.07945205479452
2014,522,13037.0,35.71780821917808
2014,524,34181.0,93.64657534246575
2014,525,8559.0,23.44931506849315
2014,526,3507.0,9.608219178082193
2014,527,9887.0,27.087671232876712
2014,528,8970.0,24.575342465753426
2014,529,3665.0,10.04109589041096
2014,778,43899.0,120.27123287671233
2014,530,5423.0,14.857534246575343
2014,531,3474.0,9.517808219178082
2014,532,6399.0,17.53150684931507
2014,534,9129.0,25.01095890410959
2014,535,32424.0,88.83287671232877
2014,788,17384.0,47.62739726027397
2014,852,93712.0,256.74520547945207
2014,884,15168.0,41.556164383561644
2014,536,9059.0,24.81917808219178
2014,537,4160.0,11.397260273972602
2014,539,2624.0,7.189041095890411
2014,540,7966.0,21.824657534246576
2014,541,31722.0,86.90958904109588
2014,718,28667.0,78.53972602739726
2014,543,1174.0,3.2164383561643834
2014,544,818.0,2.241095890410959
2014,545,4294.0,11.764383561643836
2014,546,1602.0,4.389041095890411
2014,547,14270.0,39.0958904109589
2014,548,11056.0,30.29041095890411
2014,549,13437.0,36.81369863013698
2014,550,2816.0,7.715068493150685
2014,551,8384.0,22.96986301369863
2014,552,9413.0,25.78904109589041
2014,553,23791.0,65.18082191780822
2014,554,1780.0,4.876712328767123
2014,555,4100.0,11.232876712328768
2014,556,9383.0,25.706849315068492
2014,557,4158.0,11.391780821917807
2014,558,3460.0,9.479452054794521
2014,560,26665.0,73.05479452054794
2014,561,5689.0,15.586301369863014
2014,562,32278.0,88.43287671232876
2014,563,6295.0,17.246575342465754
2014,565,11605.0,31.794520547945204
2014,566,22701.0,62.1945205479452
2014,567,9482.0,25.97808219178082
2014,564,4374.0,11.983561643835616
2014,568,7162.0,19.621917808219177
2014,774,6829.0,18.70958904109589
2014,569,11563.0,31.67945205479452
2014,570,28109.0,77.01095890410959
2014,571,4975.0,13.63013698630137
2014,542,29540.0,80.93150684931507
2014,572,4062.0,11.128767123287671
2014,574,64431.0,176.52328767123288
2014,575,24955.0,68.36986301369863
2014,576,1738.0,4.761643835616439
2014,577,43366.0,118.81095890410958
2014,578,9032.0,24.745205479452054
2014,579,15361.0,42.084931506849315
2014,580,42260.0,115.78082191780823
2014,581,17203.0,47.131506849315066
2014,582,10414.0,28.53150684931507
2014,583,17873.0,48.967123287671235
2014,584,12646.0,34.64657534246575
2014,585,3265.0,8.945205479452055
2014,586,14558.0,39.88493150684931
2014,587,988.0,2.706849315068493
2014,588,14525.0,39.794520547945204
2014,590,68994.0,189.0246575342466
2014,589,7418.0,20.323287671232876
2014,591,9212.0,25.23835616438356
2014,592,5597.0,15.334246575342465
2014,593,46003.0,126.03561643835616
2014,773,14339.0,39.28493150684932
2014,594,6745.0,18.47945205479452
2014,595,5975.0,16.36986301369863
2014,596,4550.0,12.465753424657533
2014,597,7054.0,19.326027397260273
2014,598,16180.0,44.32876712328767
2014,779,4779.0,13.093150684931507
2014,781,9538.0,26.13150684931507
2014,783,2639.0,7.23013698630137
2014,780,5346.0,14.646575342465754
2014,601,11755.0,32.205479452054796
2014,602,5107.0,13.991780821917809
2014,605,21802.0,59.73150684931507
2014,603,28425.0,77.87671232876713
2014,604,7934.0,21.736986301369864
2014,606,2788.0,7.638356164383562
2014,607,61040.0,167.23287671232876
2014,608,4924.0,13.490410958904109
2014,609,10540.0,28.876712328767123
2014,610,3594.0,9.846575342465753
2014,611,6280.0,17.205479452054796
2014,612,7430.0,20.356164383561644
2014,613,5345.0,14.643835616438356
2014,614,8153.0,22.336986301369862
2014,615,1962.0,5.375342465753425
2014,616,7477.0,20.484931506849314
2014,617,3269.0,8.956164383561644
2014,618,1569.0,4.298630136986302
2014,619,12212.0,33.45753424657534
2014,620,3070.0,8.41095890410959
2014,621,5502.0,15.073972602739726
2014,622,11793.0,32.30958904109589
2014,623,5088.0,13.93972602739726
2014,625,135842.0,372.1698630136986
2014,624,7313.0,20.035616438356165
2014,626,31258.0,85.63835616438357
2014,627,8664.0,23.736986301369864
2014,628,5111.0,14.002739726027396
2014,629,9801.0,26.852054794520548
2014,630,4049.0,11.093150684931507
2014,631,53482.0,146.52602739726026
2014,632,20989.0,57.50410958904109
2014,633,17052.0,46.71780821917808
2014,634,119957.0,328.64931506849314
2014,635,115763.0,317.15890410958906
2014,636,5547.0,15.197260273972603
2014,637,5172.0,14.169863013698631
2014,638,13917.0,38.12876712328767
2014,639,11223.0,30.747945205479454
2014,640,22285.0,61.054794520547944
2014,641,21792.0,59.704109589041096
2014,642,23616.0,64.7013698630137
2014,643,2013.0,5.515068493150685
2014,646,1514.0,4.147945205479452
2014,645,51569.0,141.28493150684932
2014,647,13267.0,36.347945205479455
2014,648,6419.0,17.586301369863012
2014,649,5127.0,14.046575342465754
2014,650,6375.0,17.465753424657535
2014,653,8965.0,24.561643835616437
2014,654,1374.0,3.7643835616438355
2014,789,37376.0,102.4
2014,656,2989.0,8.189041095890412
2014,659,2572.0,7.046575342465753
2014,655,6666.0,18.263013698630136
2014,657,7769.0,21.284931506849315
2014,660,7384.0,20.23013698630137
2014,661,3815.0,10.452054794520548
2014,662,2528.0,6.926027397260274
2014,663,24627.0,67.47123287671234
2014,664,4578.0,12.542465753424658
2014,665,38321.0,104.98904109589041
2014,667,3857.0,10.567123287671233
2014,668,9861.0,27.016438356164382
2014,669,157520.0,431.56164383561645
2014,670,76334.0,209.13424657534247
2014,671,3243.0,8.884931506849314
2014,672,11063.0,30.30958904109589
2014,673,3719.0,10.189041095890412
2014,674,58874.0,161.2986301369863
2014,776,18054.0,49.463013698630135
2014,675,4667.0,12.786301369863013
2014,676,10595.0,29.027397260273972
2014,677,5522.0,15.128767123287671
2014,678,9813.0,26.884931506849316
2014,680,8673.0,23.76164383561644
2014,679,6800.0,18.63013698630137
2014,681,10677.0,29.252054794520546
2014,682,4674.0,12.805479452054794
2014,683,7116.0,19.495890410958904
2014,684,4343.0,11.898630136986302
2014,685,6389.0,17.504109589041096
2014,686,12327.0,33.772602739726025
2014,687,4026.0,11.03013698630137
2014,688,381.0,1.0438356164383562
2014,690,4287.0,11.745205479452055
2014,691,3061.0,8.386301369863014
2014,692,1548.0,4.241095890410959
2014,693,3210.0,8.794520547945206
2014,694,19770.0,54.16438356164384
2014,698,23293.0,63.81643835616438
2014,700,33201.0,90.96164383561644
2014,775,5132.0,14.06027397260274
2014,702,26029.0,71.31232876712329
2014,703,4115.0,11.273972602739725
2014,704,5818.0,15.93972602739726
2014,707,4020.0,11.013698630136986
2014,708,54546.0,149.44109589041096
2014,709,1724.0,4.723287671232876
2014,710,2676.0,7.331506849315068
2014,711,6618.0,18.13150684931507
2014,712,8999.0,24.654794520547945
2014,705,9367.0,25.663013698630138
2014,706,9184.0,25.161643835616438
2014,784,24951.0,68.35890410958905
2014,695,27550.0,75.47945205479452
2014,696,12323.0,33.76164383561644
2014,697,29905.0,81.93150684931507
2014,713,4275.0,11.712328767123287
2014,714,6218.0,17.035616438356165
2014,715,8362.0,22.90958904109589
2014,716,14534.0,39.81917808219178
2014,717,4249.0,11.64109589041096
2014,719,83030.0,227.4794520547945
2014,720,3564.0,9.764383561643836
2014,721,3089.0,8.463013698630137
2014,723,11318.0,31.008219178082193
2014,724,14491.0,39.701369863013696
2014,725,1402.0,3.841095890410959
2014,726,11427.0,31.306849315068494
2014,727,23365.0,64.01369863013699
2014,728,55983.0,153.37808219178083
2014,729,18311.0,50.16712328767123
2014,730,3544.0,9.70958904109589
2014,731,38467.0,105.3890410958904
2014,733,5689.0,15.586301369863014
2014,734,10431.0,28.578082191780823
2014,735,15982.0,43.78630136986301
2014,736,9005.0,24.671232876712327
2014,737,2055.0,5.63013698630137
2014,738,3941.0,10.797260273972602
2014,739,17289.0,47.367123287671234
2014,740,13195.0,36.15068493150685
2014,777,40828.0,111.85753424657534
2014,741,134661.0,368.93424657534246
2014,742,27885.0,76.3972602739726
2014,743,4693.0,12.857534246575343
2014,745,34127.0,93.4986301369863
2014,746,6846.0,18.756164383561643
2014,747,145655.0,399.05479452054794
2014,748,2873.0,7.8712328767123285
2014,751,8522.0,23.34794520547945
2014,752,20613.0,56.47397260273973
2014,753,2605.0,7.136986301369863
2014,755,7480.0,20.493150684931507
2014,756,2468.0,6.761643835616439
2014,757,4994.0,13.682191780821919
2014,758,16411.0,44.961643835616435
2014,759,1963.0,5.3780821917808215
2014,760,7791.0,21.345205479452055
2014,762,2342.0,6.416438356164384
2014,754,5371.0,14.715068493150685
2014,761,38929.0,106.65479452054795
2014,764,13062.0,35.78630136986301
2014,763,21755.0,59.602739726027394
2014,765,13169.0,36.07945205479452
2014,766,7339.0,20.106849315068494
2014,767,24197.0,66.2931506849315
2014,768,2608.0,7.145205479452055
2014,770,19910.0,54.54794520547945
2014,599,6612.0,18.115068493150684
2014,769,9394.0,25.736986301369864
2014,771,4143.0,11.35068493150685
2013,Nan,253.0,0.6931506849315069
2013,500,8892.0,24.361643835616437
2013,502,12060.0,33.04109589041096
2013,503,17606.0,48.23561643835617
2013,505,4715.0,12.917808219178083
2013,506,3344.0,9.161643835616438
2013,507,29507.0,80.84109589041095
2013,508,12618.0,34.56986301369863
2013,509,6641.0,18.194520547945206
2013,510,4271.0,11.7013698630137
2013,511,43402.0,118.90958904109588
2013,512,18830.0,51.58904109589041
2013,513,90437.0,247.77260273972604
2013,501,18399.0,50.40821917808219
2013,514,23894.0,65.46301369863014
2013,515,2016.0,5.523287671232877
2013,516,11260.0,30.84931506849315
2013,517,7368.0,20.186301369863013
2013,518,4804.0,13.161643835616438
2013,519,9058.0,24.816438356164383
2013,787,13064.0,35.79178082191781
2013,520,22269.0,61.010958904109586
2013,521,20202.0,55.347945205479455
2013,522,11791.0,32.3041095890411
2013,524,59875.0,164.04109589041096
2013,525,7818.0,21.41917808219178
2013,526,3271.0,8.961643835616439
2013,527,9019.0,24.70958904109589
2013,528,8396.0,23.002739726027396
2013,529,3244.0,8.887671232876713
2013,778,40285.0,110.36986301369863
2013,530,4977.0,13.635616438356164
2013,531,3176.0,8.7013698630137
2013,532,5662.0,15.512328767123288
2013,534,8750.0,23.972602739726028
2013,535,30832.0,84.47123287671234
2013,788,16916.0,46.345205479452055
2013,852,88823.0,243.35068493150686
2013,884,14340.0,39.28767123287671
2013,536,7986.0,21.87945205479452
2013,537,3719.0,10.189041095890412
2013,539,1825.0,5.0
2013,540,7258.0,19.884931506849316
2013,541,31352.0,85.8958904109589
2013,718,25509.0,69.88767123287671
2013,543,961.0,2.632876712328767
2013,544,800.0,2.191780821917808
2013,545,3731.0,10.221917808219178
2013,546,1580.0,4.328767123287672
2013,547,14380.0,39.397260273972606
2013,548,10289.0,28.18904109589041
2013,549,11058.0,30.295890410958904
2013,550,2846.0,7.7972602739726025
2013,551,6848.0,18.76164383561644
2013,552,8552.0,23.43013698630137
2013,553,29296.0,80.26301369863013
2013,554,1534.0,4.2027397260273975
2013,555,3711.0,10.167123287671233
2013,556,8247.0,22.594520547945205
2013,557,3872.0,10.608219178082193
2013,558,3756.0,10.29041095890411
2013,560,25474.0,69.79178082191781
2013,561,5250.0,14.383561643835616
2013,562,30465.0,83.46575342465754
2013,563,6087.0,16.676712328767124
2013,565,10288.0,28.186301369863013
2013,566,20651.0,56.57808219178082
2013,567,8241.0,22.578082191780823
2013,564,4131.0,11.317808219178081
2013,568,6487.0,17.77260273972603
2013,774,0.0,0.0
2013,569,13085.0,35.84931506849315
2013,570,26981.0,73.92054794520548
2013,571,4293.0,11.761643835616438
2013,542,29537.0,80.92328767123287
2013,572,4310.0,11.808219178082192
2013,574,57442.0,157.37534246575342
2013,575,21817.0,59.772602739726025
2013,576,1536.0,4.208219178082191
2013,577,39199.0,107.3945205479452
2013,578,8596.0,23.55068493150685
2013,579,15009.0,41.12054794520548
2013,580,40194.0,110.12054794520547
2013,581,15413.0,42.227397260273975
2013,582,9540.0,26.136986301369863
2013,583,22179.0,60.76438356164383
2013,584,11298.0,30.953424657534246
2013,585,2720.0,7.4520547945205475
2013,586,14298.0,39.172602739726024
2013,587,898.0,2.4602739726027396
2013,588,13009.0,35.64109589041096
2013,590,60361.0,165.37260273972603
2013,589,6920.0,18.958904109589042
2013,591,7641.0,20.934246575342467
2013,592,5033.0,13.789041095890411
2013,593,45740.0,125.31506849315069
2013,773,13084.0,35.846575342465755
2013,594,6571.0,18.002739726027396
2013,595,5666.0,15.523287671232877
2013,596,4193.0,11.487671232876712
2013,597,7137.0,19.553424657534247
2013,598,15032.0,41.18356164383562
2013,779,4533.0,12.419178082191781
2013,781,2871.0,7.865753424657535
2013,783,5042.0,13.813698630136987
2013,780,10238.0,28.04931506849315
2013,601,10890.0,29.835616438356166
2013,602,4381.0,12.002739726027396
2013,605,20989.0,57.50410958904109
2013,603,28030.0,76.79452054794521
2013,604,7099.0,19.44931506849315
2013,606,2437.0,6.676712328767123
2013,607,58751.0,160.96164383561643
2013,608,5272.0,14.443835616438356
2013,609,11262.0,30.854794520547944
2013,610,3387.0,9.27945205479452
2013,611,6074.0,16.64109589041096
2013,612,6774.0,18.55890410958904
2013,613,4868.0,13.336986301369864
2013,614,8427.142857142853,23.088062622309188
2013,615,1736.0,4.756164383561644
2013,616,7072.0,19.375342465753423
2013,617,3615.0,9.904109589041095
2013,618,1500.0,4.109589041095891
2013,619,10219.0,27.997260273972604
2013,620,3147.0,8.621917808219179
2013,621,5267.0,14.43013698630137
2013,622,11560.0,31.671232876712327
2013,623,5208.0,14.26849315068493
2013,625,124371.8125,340.74469178082194
2013,624,6538.0,17.912328767123288
2013,626,29879.0,81.86027397260274
2013,627,8083.0,22.145205479452056
2013,628,4317.0,11.827397260273973
2013,629,10088.0,27.638356164383563
2013,630,3575.0,9.794520547945206
2013,631,49597.0,135.88219178082193
2013,632,20409.0,55.915068493150685
2013,633,15927.0,43.635616438356166
2013,634,110510.0,302.7671232876712
2013,635,106801.0,292.6054794520548
2013,636,5294.0,14.504109589041096
2013,637,4988.0,13.665753424657535
2013,638,13385.0,36.67123287671233
2013,639,10351.0,28.35890410958904
2013,640,23263.0,63.73424657534247
2013,641,21882.0,59.95068493150685
2013,642,21076.0,57.74246575342466
2013,643,2102.0,5.758904109589041
2013,646,1407.0,3.8547945205479452
2013,645,39906.40319999999,109.3326115068493
2013,647,11855.0,32.47945205479452
2013,648,6329.0,17.339726027397262
2013,649,4675.0,12.808219178082192
2013,650,6263.0,17.15890410958904
2013,653,8551.0,23.427397260273974
2013,654,1352.0,3.7041095890410958
2013,789,34926.0,95.68767123287671
2013,656,2793.0,7.652054794520548
2013,659,2518.0,6.898630136986301
2013,655,6427.0,17.60821917808219
2013,657,7051.0,19.317808219178083
2013,660,6683.0,18.30958904109589
2013,661,3516.0,9.632876712328768
2013,662,2327.0,6.375342465753425
2013,663,23864.0,65.38082191780822
2013,664,4363.0,11.953424657534246
2013,665,36048.0,98.76164383561644
2013,667,3530.0,9.67123287671233
2013,668,8955.0,24.534246575342465
2013,669,136663.0,374.41917808219176
2013,670,76742.0,210.25205479452055
2013,671,2774.0,7.6
2013,672,10116.0,27.715068493150685
2013,673,3507.0,9.608219178082193
2013,674,57348.0,157.11780821917807
2013,776,15641.0,42.85205479452055
2013,675,4325.0,11.849315068493151
2013,676,9629.0,26.38082191780822
2013,677,5026.0,13.76986301369863
2013,678,9325.0,25.54794520547945
2013,680,8297.0,22.731506849315068
2013,679,6177.0,16.923287671232877
2013,681,12330.0,33.78082191780822
2013,682,4347.0,11.90958904109589
2013,683,6594.0,18.065753424657533
2013,684,4067.0,11.142465753424657
2013,685,6661.0,18.24931506849315
2013,686,12583.0,34.47397260273973
2013,687,3711.0,10.167123287671233
2013,688,351.0,0.9616438356164384
2013,690,3856.0,10.564383561643835
2013,691,2819.0,7.723287671232876
2013,692,1457.0,3.9917808219178084
2013,693,2929.0,8.024657534246575
2013,694,19719.0,54.02465753424657
2013,698,20929.0,57.33972602739726
2013,700,32748.0,89.72054794520548
2013,775,4926.0,13.495890410958904
2013,702,25539.0,69.96986301369863
2013,703,3747.0,10.265753424657534
2013,704,5516.0,15.112328767123287
2013,707,3583.0,9.816438356164383
2013,708,47931.0,131.3178082191781
2013,709,1600.0,4.383561643835616
2013,710,2683.0,7.35068493150685
2013,711,5759.0,15.778082191780822
2013,712,8284.0,22.695890410958903
2013,705,8632.0,23.649315068493152
2013,706,8658.0,23.720547945205478
2013,784,23387.0,64.07397260273973
2013,695,25756.0,70.56438356164384
2013,696,11688.0,32.02191780821918
2013,697,28156.0,77.13972602739726
2013,713,4203.0,11.515068493150684
2013,714,5637.0,15.443835616438356
2013,715,7465.0,20.45205479452055
2013,716,12709.0,34.81917808219178
2013,717,4040.0,11.068493150684931
2013,719,76757.0,210.2931506849315
2013,720,3216.0,8.810958904109588
2013,721,2911.0,7.975342465753425
2013,723,11976.0,32.81095890410959
2013,724,14179.0,38.846575342465755
2013,725,1299.0,3.558904109589041
2013,726,10265.0,28.123287671232877
2013,727,20847.0,57.11506849315069
2013,728,58396.0,159.9890410958904
2013,729,16243.0,44.5013698630137
2013,730,3150.0,8.63013698630137
2013,731,34399.0,94.24383561643836
2013,733,5715.0,15.657534246575343
2013,734,9903.0,27.13150684931507
2013,735,15716.0,43.057534246575344
2013,736,8593.0,23.542465753424658
2013,737,1948.0,5.336986301369863
2013,738,3550.0,9.726027397260275
2013,739,15738.0,43.11780821917808
2013,740,12464.0,34.14794520547945
2013,777,37677.0,103.22465753424657
2013,741,128819.0,352.9287671232877
2013,742,25490.0,69.83561643835617
2013,743,4256.0,11.66027397260274
2013,745,30883.0,84.6109589041096
2013,746,6865.0,18.80821917808219
2013,747,146113.0,400.3095890410959
2013,748,2693.0,7.3780821917808215
2013,751,8066.0,22.0986301369863
2013,752,17760.0,48.657534246575345
2013,753,2574.0,7.052054794520548
2013,755,7288.0,19.96712328767123
2013,756,2142.0,5.868493150684931
2013,757,4860.0,13.315068493150685
2013,758,15319.0,41.96986301369863
2013,759,1864.0,5.1068493150684935
2013,760,7321.0,20.057534246575344
2013,762,2390.0,6.5479452054794525
2013,754,5462.0,14.964383561643835
2013,761,34663.0,94.96712328767123
2013,764,11772.0,32.25205479452055
2013,763,23571.0,64.57808219178082
2013,765,12768.0,34.98082191780822
2013,766,6766.0,18.53698630136986
2013,767,22355.0,61.24657534246575
2013,768,3225.0,8.835616438356164
2013,770,18330.0,50.21917808219178
2013,599,5450.0,14.931506849315069
2013,769,8897.0,24.375342465753423
2013,771,4299.0,11.778082191780822
2012,Nan,253.0,0.6931506849315069
2012,500,8905.0,24.397260273972602
2012,502,12031.0,32.961643835616435
2012,503,16210.0,44.41095890410959
2012,505,4450.0,12.191780821917808
2012,506,3387.0,9.27945205479452
2012,507,28693.0,78.6109589041096
2012,508,13318.0,36.487671232876714
2012,509,6759.0,18.517808219178082
2012,510,4857.0,13.306849315068494
2012,511,45141.0,123.67397260273972
2012,512,19022.0,52.11506849315069
2012,513,88894.0,243.54520547945205
2012,501,17136.0,46.94794520547945
2012,514,23627.0,64.73150684931507
2012,515,1944.0,5.326027397260274
2012,516,11779.0,32.271232876712325
2012,517,7809.0,21.394520547945206
2012,518,4802.0,13.156164383561643
2012,519,10133.0,27.76164383561644
2012,787,13039.0,35.723287671232875
2012,520,23880.0,65.42465753424658
2012,521,16297.0,44.64931506849315
2012,522,11956.0,32.75616438356165
2012,524,59698.0,163.55616438356165
2012,525,7686.0,21.057534246575344
2012,526,3066.0,8.4
2012,527,9424.0,25.81917808219178
2012,528,8221.0,22.523287671232875
2012,529,3441.0,9.427397260273972
2012,778,39375.0,107.87671232876713
2012,530,4349.0,11.915068493150685
2012,531,3230.0,8.849315068493151
2012,532,6102.0,16.71780821917808
2012,534,8673.0,23.76164383561644
2012,535,28272.0,77.45753424657535
2012,788,15956.0,43.71506849315068
2012,852,83213.0,227.9808219178082
2012,884,13491.0,36.961643835616435
2012,536,8741.0,23.947945205479453
2012,537,3391.0,9.29041095890411
2012,539,2220.0,6.082191780821918
2012,540,8662.0,23.731506849315068
2012,541,28353.0,77.67945205479452
2012,718,30548.0,83.69315068493151
2012,543,1218.0,3.336986301369863
2012,544,940.0,2.5753424657534247
2012,545,3341.0,9.153424657534247
2012,546,1755.0,4.808219178082192
2012,547,13157.0,36.04657534246575
2012,548,7715.0,21.136986301369863
2012,549,12511.0,34.276712328767125
2012,550,2710.0,7.424657534246576
2012,551,7275.0,19.931506849315067
2012,552,9214.0,25.243835616438357
2012,553,26472.0,72.52602739726028
2012,554,1611.0,4.413698630136986
2012,555,3894.0,10.668493150684931
2012,556,8166.0,22.372602739726027
2012,557,3959.0,10.846575342465753
2012,558,6061.0,16.605479452054794
2012,560,26762.0,73.32054794520548
2012,561,5075.0,13.904109589041095
2012,562,30803.0,84.3917808219178
2012,563,5600.0,15.342465753424657
2012,565,10747.0,29.443835616438356
2012,566,21199.0,58.07945205479452
2012,567,9173.0,25.13150684931507
2012,564,4428.0,12.131506849315068
2012,568,6633.0,18.172602739726027
2012,774,7132.0,19.53972602739726
2012,569,10386.0,28.454794520547946
2012,570,29079.0,79.66849315068494
2012,571,4351.0,11.92054794520548
2012,542,29995.0,82.17808219178082
2012,572,5391.0,14.76986301369863
2012,574,56039.0,153.53150684931506
2012,575,19540.0,53.534246575342465
2012,576,1567.0,4.293150684931507
2012,577,39802.0,109.04657534246576
2012,578,9080.0,24.876712328767123
2012,579,15125.0,41.43835616438356
2012,580,40602.0,111.23835616438356
2012,581,15294.0,41.9013698630137
2012,582,9339.0,25.586301369863012
2012,583,22020.0,60.32876712328767
2012,584,12239.0,33.53150684931507
2012,585,2868.0,7.857534246575343
2012,586,14611.0,40.03013698630137
2012,587,1009.0,2.7643835616438355
2012,588,13222.0,36.224657534246575
2012,590,51766.0,141.82465753424657
2012,589,6597.0,18.073972602739726
2012,591,9028.0,24.734246575342464
2012,592,4905.0,13.438356164383562
2012,593,46256.0,126.72876712328767
2012,773,14633.0,40.09041095890411
2012,594,6570.0,18.0
2012,595,5731.0,15.7013698630137
2012,596,4187.0,11.471232876712328
2012,597,7344.0,20.12054794520548
2012,598,13922.0,38.14246575342466
2012,779,4777.0,13.087671232876712
2012,780,11338.0,31.063013698630137
2012,781,3350.0,9.178082191780822
2012,783,5451.0,14.934246575342465
2012,601,11727.0,32.12876712328767
2012,602,4916.0,13.468493150684932
2012,605,20005.0,54.80821917808219
2012,603,26407.0,72.34794520547945
2012,604,7795.0,21.356164383561644
2012,606,2525.0,6.917808219178082
2012,607,51059.0,139.8876712328767
2012,608,5471.0,14.98904109589041
2012,609,11709.0,32.07945205479452
2012,610,3464.0,9.490410958904109
2012,611,6039.0,16.545205479452054
2012,612,6332.0,17.34794520547945
2012,613,5215.0,14.287671232876713
2012,614,7605.0,20.835616438356166
2012,615,1797.0,4.923287671232877
2012,616,7238.0,19.83013698630137
2012,617,4229.0,11.586301369863014
2012,618,1471.0,4.03013698630137
2012,619,12553.0,34.391780821917806
2012,620,3338.0,9.145205479452056
2012,621,5165.0,14.150684931506849
2012,622,12042.0,32.99178082191781
2012,623,5310.0,14.547945205479452
2012,625,122769.0,336.3534246575342
2012,624,6312.0,17.293150684931508
2012,626,30893.0,84.63835616438357
2012,627,8482.0,23.23835616438356
2012,628,5165.0,14.150684931506849
2012,629,10159.0,27.832876712328765
2012,630,3308.0,9.063013698630137
2012,631,50622.0,138.6904109589041
2012,632,20031.0,54.87945205479452
2012,633,16164.0,44.28493150684932
2012,634,102586.0,281.05753424657536
2012,635,107944.0,295.7369863013699
2012,636,4949.0,13.558904109589042
2012,637,5224.0,14.312328767123288
2012,638,14611.0,40.03013698630137
2012,639,10143.0,27.78904109589041
2012,640,23819.0,65.25753424657535
2012,641,19369.0,53.06575342465754
2012,642,22916.0,62.78356164383562
2012,643,1670.0,4.575342465753424
2012,646,1449.0,3.96986301369863
2012,645,37803.0,103.56986301369864
2012,647,12134.0,33.24383561643835
2012,648,7122.0,19.512328767123286
2012,649,4975.0,13.63013698630137
2012,650,7224.0,19.791780821917808
2012,653,8640.0,23.671232876712327
2012,654,1581.0,4.331506849315068
2012,789,34450.0,94.38356164383562
2012,656,2770.0,7.589041095890411
2012,659,2724.0,7.463013698630137
2012,655,6531.0,17.893150684931506
2012,657,7244.0,19.846575342465755
2012,660,6453.0,17.67945205479452
2012,661,3916.0,10.728767123287671
2012,662,2524.0,6.9150684931506845
2012,663,24396.0,66.83835616438355
2012,664,3905.0,10.698630136986301
2012,665,36379.0,99.66849315068494
2012,667,3493.0,9.56986301369863
2012,668,9833.0,26.93972602739726
2012,669,119401.0,327.12602739726026
2012,670,70505.0,193.16438356164383
2012,671,2497.0,6.841095890410959
2012,672,10464.0,28.66849315068493
2012,673,3567.0,9.772602739726027
2012,674,59135.0,162.013698630137
2012,776,16327.0,44.73150684931507
2012,675,4310.0,11.808219178082192
2012,676,10208.0,27.96712328767123
2012,677,5003.0,13.706849315068494
2012,678,8620.0,23.616438356164384
2012,680,8960.0,24.54794520547945
2012,679,5598.0,15.336986301369864
2012,681,11991.0,32.85205479452055
2012,682,4615.0,12.643835616438356
2012,683,6588.0,18.04931506849315
2012,684,4268.0,11.693150684931506
2012,685,5737.0,15.717808219178082
2012,686,11368.0,31.145205479452056
2012,687,3911.0,10.715068493150685
2012,688,446.0,1.2219178082191782
2012,690,3691.0,10.112328767123287
2012,691,2646.0,7.249315068493151
2012,692,1783.0,4.884931506849315
2012,693,2937.0,8.046575342465754
2012,694,20524.0,56.23013698630137
2012,698,21758.0,59.61095890410959
2012,700,33802.0,92.6082191780822
2012,775,5228.0,14.323287671232876
2012,702,26212.0,71.81369863013698
2012,703,4869.0,13.33972602739726
2012,704,5412.0,14.827397260273973
2012,707,3624.0,9.92876712328767
2012,708,48391.0,132.57808219178082
2012,709,1700.0,4.657534246575342
2012,710,2792.0,7.64931506849315
